,item,index,level,area,log(area)
15293,level3_37,12,3,28,3.332204510175204
15294,level3_37,13,3,49,3.8918202981106265
15295,level3_37,14,3,63,4.143134726391533
15296,level3_37,15,3,40,3.6888794541139363
15297,level3_37,16,3,72,4.276666119016055
15298,level3_37,17,3,72,4.276666119016055
15299,level3_37,18,3,63,4.143134726391533
15300,level3_37,19,3,30,3.4011973816621555
15301,level3_37,20,3,54,3.9889840465642745
15302,level3_37,21,3,35,3.5553480614894135
15303,level3_37,22,3,49,3.8918202981106265
15304,level3_37,23,3,90,4.499809670330265
15305,level3_37,24,3,117,4.762173934797756
15306,level3_37,25,3,45,3.8066624897703196
15307,level3_37,26,3,77,4.343805421853684
15308,level3_37,27,3,80,4.382026634673881
15309,level3_37,28,3,72,4.276666119016055
15310,level3_37,29,3,143,4.962844630259907
15311,level3_37,30,3,48,3.871201010907891
15312,level3_37,31,3,36,3.58351893845611
15313,level3_37,32,3,110,4.700480365792417
15314,level3_37,33,3,72,4.276666119016055
15315,level3_37,34,3,81,4.394449154672439
15316,level3_37,35,3,56,4.02535169073515
15317,level3_37,36,3,90,4.499809670330265
15318,level3_37,37,3,256,5.545177444479562
15319,level3_37,38,3,90,4.499809670330265
15320,level3_37,39,3,96,4.564348191467836
15321,level3_37,40,3,48,3.871201010907891
15322,level3_37,41,3,56,4.02535169073515
15323,level3_37,42,3,90,4.499809670330265
15324,level3_37,43,3,156,5.049856007249537
15325,level3_37,44,3,49,3.8918202981106265
15326,level3_37,45,3,63,4.143134726391533
15327,level3_37,46,3,81,4.394449154672439
15328,level3_37,47,3,117,4.762173934797756
15329,level3_37,48,3,90,4.499809670330265
15330,level3_37,49,3,42,3.7376696182833684
15331,level3_37,50,3,72,4.276666119016055
15332,level3_37,51,3,54,3.9889840465642745
15333,level3_37,52,3,64,4.1588830833596715
15334,level3_37,53,3,121,4.795790545596741
15335,level3_37,54,3,63,4.143134726391533
15336,level3_38,0,3,836,6.728628613084702
15337,level3_38,1,3,1598,7.37650812632622
15338,level3_38,2,3,1216,7.103322062526113
15339,level3_38,3,3,476,6.16541785423142
15340,level3_38,4,3,810,6.697034247666484
15341,level3_38,5,3,836,6.728628613084702
15342,level3_38,6,3,1326,7.189922170745808
15343,level3_38,7,3,900,6.802394763324311
15344,level3_38,8,3,800,6.684611727667927
15345,level3_38,9,3,1000,6.907755278982137
15346,level3_38,10,3,1258,7.1372784372603855
15347,level3_38,11,3,800,6.684611727667927
15348,level3_38,12,3,2193,7.693025748417888
15349,level3_38,13,3,644,6.467698726104354
15350,level3_38,14,3,960,6.866933284461882
15351,level3_38,15,3,779,6.658011045870748
15352,level3_38,16,3,1530,7.333023014386481
15353,level3_38,17,3,782,6.661854740545311
15354,level3_38,18,3,1296,7.16703787691222
15355,level3_38,19,3,684,6.52795791762255
15356,level3_38,20,3,1034,6.9411900550683745
15357,level3_38,21,3,1029,6.9363427358340495
15358,level3_38,22,3,900,6.802394763324311
15359,level3_38,23,3,1258,7.1372784372603855
15360,level3_38,24,3,828,6.71901315438526
15361,level3_38,25,3,1088,6.992096427415888
15362,level3_39,0,3,1376,7.226936018493289
15363,level3_39,1,3,2332,7.754481547470383
15364,level3_39,2,3,1548,7.344719054149673
15365,level3_39,3,3,1680,7.426549072397305
15366,level3_39,4,3,350,5.857933154483459
15367,level3_39,5,3,1209,7.097548850614793
15368,level3_39,6,3,1680,7.426549072397305
15369,level3_39,7,3,805,6.690842277418564
15370,level3_39,8,3,504,6.222576268071369
15371,level3_39,9,3,1353,7.210079628170788
15372,level3_39,10,3,1440,7.272398392570047
15373,level3_39,11,3,1292,7.163946684342547
15374,level3_39,12,3,2124,7.66105638236183
15375,level3_39,13,3,1368,7.221105098182496
15376,level3_39,14,3,968,6.875232087276577
15377,level3_39,15,3,825,6.715383386334681
15378,level3_39,16,3,2646,7.880804344674901
15379,level3_39,17,3,1653,7.410347097821024
15380,level3_39,18,3,3240,8.083328608786376
15381,level3_39,19,3,2478,7.815207062189088
15382,level3_39,20,3,3844,8.254268770090183
15383,level3_39,21,3,2142,7.669495251007694
15384,level3_39,22,3,108,4.68213122712422
15385,level3_39,23,3,1000,6.907755278982137
15386,level3_39,24,3,1776,7.4821189235521155
15387,level3_39,25,3,1617,7.388327859577107
15388,level3_4,0,3,2544,7.841492924460013
15389,level3_4,1,3,1419,7.257707677160043
15390,level3_4,2,3,792,6.674561391814426
15391,level3_4,3,3,672,6.51025834052315
15392,level3_4,4,3,2385,7.776954403322442
15393,level3_4,5,3,2860,7.958576903813898
15394,level3_4,6,3,527,6.267200548541362
15395,level3_4,7,3,1054,6.960347729101308
15396,level3_4,8,3,2132,7.664815785285735
15397,level3_4,9,3,3596,8.18757739559151
15398,level3_4,10,3,2530,7.835974581721566
15399,level3_4,11,3,792,6.674561391814426
15400,level3_4,12,3,2704,7.902487437162855
15401,level3_4,13,3,2464,7.80954132465341
15402,level3_4,14,3,2976,7.998335395952982
15403,level3_4,15,3,2385,7.776954403322442
15404,level3_4,16,3,1392,7.238496840894365
15405,level3_4,17,3,1978,7.589841512182657
15406,level3_4,18,3,2583,7.8567067930958405
15407,level3_4,19,3,950,6.856461984594587
15408,level3_4,20,3,1558,7.351158226430694
15409,level3_4,21,3,2064,7.6324011266014535
15410,level3_4,22,3,1920,7.560080465021827
15411,level3_4,23,3,2592,7.860185057472165
15412,level3_4,24,3,2666,7.888334500738654
15413,level3_4,25,3,2544,7.841492924460013
15414,level3_4,26,3,2400,7.783224016336037
15415,level3_4,27,3,3600,8.1886891244442
15416,level3_4,28,3,651,6.478509642208569
15417,level3_4,29,3,576,6.3561076606958915
15418,level3_4,30,3,442,6.091309882077698
15419,level3_4,31,3,576,6.3561076606958915
15420,level3_4,32,3,464,6.139884552226255
15421,level3_4,33,3,945,6.851184927493743
15422,level3_4,34,3,609,6.411818267709897
15423,level3_4,35,3,660,6.492239835020471
15424,level3_4,36,3,484,6.182084906716632
15425,level3_4,37,3,884,6.784457062637643
15426,level3_4,38,3,480,6.173786103901937
15427,level3_4,39,3,600,6.396929655216146
15428,level3_4,40,3,756,6.628041376179533
15429,level3_4,41,3,1175,7.069023426578259
15430,level3_4,42,3,1792,7.491087593534876
15431,level3_4,43,3,1056,6.962243464266207
15432,level3_4,44,3,880,6.779921907472252
15433,level3_4,45,3,621,6.431331081933479
15434,level3_4,46,3,680,6.522092798170152
15435,level3_4,47,3,728,6.590301048196686
15436,level3_4,48,3,648,6.473890696352274
15437,level3_4,49,3,720,6.579251212010101
15438,level3_4,50,3,1500,7.313220387090301
15439,level3_4,51,3,567,6.340359303727752
15440,level3_4,52,3,1320,7.1853870155804165
15441,level3_4,53,3,1350,7.2078598714324755
15442,level3_4,54,3,682,6.525029657843462
15443,level3_4,55,3,357,5.877735781779639
15444,level3_4,56,3,500,6.214608098422191
15445,level3_4,57,3,425,6.052089168924417
15446,level3_4,58,3,891,6.792344427470809
15447,level3_4,59,3,667,6.502790045915623
15448,level3_4,60,3,1330,7.1929342212158
15449,level3_40,0,3,1638,7.401231264413015
15450,level3_40,1,3,1406,7.2485040723706105
15451,level3_40,2,3,1892,7.545389749611823
15452,level3_40,3,3,1092,6.9957661563048505
15453,level3_40,4,3,1785,7.487173694213739
15454,level3_40,5,3,1591,7.372118028337787
15455,level3_40,6,3,3422,8.137980454452139
15456,level3_40,7,3,1776,7.4821189235521155
15457,level3_40,8,3,2214,7.7025561132685825
15458,level3_40,9,3,1656,7.412160334945205
15459,level3_40,10,3,2550,7.843848638152472
15460,level3_40,11,3,1540,7.3395376954076745
15461,level3_40,12,3,1120,7.02108396428914
15462,level3_40,13,3,1638,7.401231264413015
15463,level3_40,14,3,414,6.025865973825314
15464,level3_40,15,3,1452,7.280697195384741
15465,level3_40,16,3,1470,7.293017679772782
15466,level3_40,17,3,1280,7.154615356913663
15467,level3_40,18,3,1188,7.080026499922591
15468,level3_40,19,3,2142,7.669495251007694
15469,level3_40,20,3,2280,7.731930721948486
15470,level3_40,21,3,1702,7.43955930913332
15471,level3_40,22,3,1032,6.939253946041508
15472,level3_40,23,3,1628,7.395107546562485
15473,level3_40,24,3,1505,7.316548177182976
15474,level3_40,25,3,570,6.345636360828596
15475,level3_40,26,3,1280,7.154615356913663
15476,level3_40,27,3,2150,7.673223121121708
15477,level3_40,28,3,2193,7.693025748417888
15478,level3_40,29,3,806,6.692083742506628
15479,level3_40,30,3,837,6.729824070489475
15480,level3_40,31,3,589,6.3784261836515865
15481,level3_40,32,3,1080,6.984716320118266
15482,level3_40,33,3,928,6.833031732786201
15483,level3_40,34,3,841,6.734591659972948
15484,level3_40,35,3,756,6.628041376179533
15485,level3_40,36,3,990,6.897704943128636
15486,level3_40,37,3,2680,7.893572073504902
15487,level3_40,38,3,2268,7.7266536648476425
15488,level3_40,39,3,868,6.7661917146603505
15489,level3_40,40,3,1036,6.943122422819428
15490,level3_40,41,3,928,6.833031732786201
15491,level3_40,42,3,902,6.804614520062624
15492,level3_40,43,3,828,6.71901315438526
15493,level3_40,44,3,1739,7.461065514354283
15494,level3_40,45,3,650,6.476972362889683
15495,level3_40,46,3,899,6.80128303447162
15496,level3_40,47,3,910,6.813444599510896
15497,level3_40,48,3,1008,6.915723448631314
15498,level3_40,49,3,1216,7.103322062526113
15499,level3_40,50,3,792,6.674561391814426
15500,level3_41,0,3,1518,7.325148957955575
15501,level3_41,1,3,525,6.263398262591624
15502,level3_41,2,3,735,6.5998704992128365
15503,level3_41,3,3,825,6.715383386334681
15504,level3_41,4,3,1287,7.160069207596127
15505,level3_41,5,3,1088,6.992096427415888
15506,level3_41,6,3,1462,7.2875606403097235
15507,level3_41,7,3,868,6.7661917146603505
15508,level3_41,8,3,783,6.663132695990803
15509,level3_41,9,3,1295,7.166265974133638
15510,level3_41,10,3,504,6.222576268071369
15511,level3_41,11,3,494,6.202535517187923
15512,level3_41,12,3,1748,7.466227556215481
15513,level3_41,13,3,646,6.470799503782602
15514,level3_41,14,3,875,6.774223886357614
15515,level3_41,15,3,638,6.45833828334479
15516,level3_41,16,3,1548,7.344719054149673
15517,level3_41,17,3,986,6.893656354602635
15518,level3_41,18,3,768,6.643789733147672
15519,level3_41,19,3,1560,7.352441100243583
15520,level3_41,20,3,1320,7.1853870155804165
15521,level3_41,21,3,1247,7.1284959456800365
15522,level3_41,22,3,888,6.78897174299217
15523,level3_41,23,3,572,6.349138991379798
15524,level3_41,24,3,696,6.54534966033442
15525,level3_41,25,3,2091,7.645397699428633
15526,level3_41,26,3,459,6.129050210060545
15527,level3_41,27,3,28,3.332204510175204
15528,level3_41,28,3,936,6.841615476477592
15529,level3_41,29,3,696,6.54534966033442
15530,level3_41,30,3,1457,7.284134806195205
15531,level3_41,31,3,273,5.60947179518496
15532,level3_41,32,3,546,6.302618975744905
15533,level3_41,33,3,459,6.129050210060545
15534,level3_41,34,3,621,6.431331081933479
15535,level3_41,35,3,504,6.222576268071369
15536,level3_41,36,3,270,5.598421958998375
15537,level3_41,37,3,378,5.934894195619588
15538,level3_41,38,3,456,6.1224928095143865
15539,level3_41,39,3,572,6.349138991379798
15540,level3_41,40,3,399,5.988961416889864
15541,level3_41,41,3,462,6.135564891081739
15542,level3_41,42,3,810,6.697034247666484
15543,level3_41,43,3,340,5.8289456176102075
15544,level3_41,44,3,336,5.817111159963204
15545,level3_41,45,3,460,6.131226489483141
15546,level3_41,46,3,420,6.040254711277414
15547,level3_41,47,3,399,5.988961416889864
15548,level3_41,48,3,323,5.777652323222656
15549,level3_41,49,3,300,5.703782474656201
15550,level3_41,50,3,342,5.834810737062605
15551,level3_41,51,3,660,6.492239835020471
15552,level3_41,52,3,672,6.51025834052315
15553,level3_41,53,3,650,6.476972362889683
15554,level3_41,54,3,360,5.886104031450156
15555,level3_41,55,3,380,5.940171252720432
15556,level3_41,56,3,440,6.0867747269123065
15557,level3_41,57,3,360,5.886104031450156
15558,level3_41,58,3,525,6.263398262591624
15559,level3_41,59,3,399,5.988961416889864
15560,level3_41,60,3,575,6.354370040797351
15561,level3_42,0,3,1092,6.9957661563048505
15562,level3_42,1,3,875,6.774223886357614
15563,level3_42,2,3,957,6.863803391452954
15564,level3_42,3,3,1156,7.052721049232323
15565,level3_42,4,3,900,6.802394763324311
15566,level3_42,5,3,1080,6.984716320118266
15567,level3_42,6,3,1530,7.333023014386481
15568,level3_42,7,3,1680,7.426549072397305
15569,level3_42,8,3,1008,6.915723448631314
15570,level3_42,9,3,1575,7.362010551259734
15571,level3_42,10,3,1728,7.454719949364001
15572,level3_42,11,3,1024,6.931471805599453
15573,level3_42,12,3,900,6.802394763324311
15574,level3_42,13,3,3402,8.132118772955806
15575,level3_42,14,3,1628,7.395107546562485
15576,level3_42,15,3,1120,7.02108396428914
15577,level3_42,16,3,420,6.040254711277414
15578,level3_42,17,3,1260,7.138866999945524
15579,level3_42,18,3,900,6.802394763324311
15580,level3_42,19,3,1014,6.921658184151129
15581,level3_42,20,3,1886,7.542213463193403
15582,level3_42,21,3,2772,7.927324360309794
15583,level3_42,22,3,1320,7.1853870155804165
15584,level3_42,23,3,1480,7.299797366758161
15585,level3_42,24,3,1258,7.1372784372603855
15586,level3_42,25,3,1008,6.915723448631314
15587,level3_42,26,3,1443,7.274479558773871
15588,level3_42,27,3,960,6.866933284461882
15589,level3_42,28,3,1080,6.984716320118266
15590,level3_42,29,3,2600,7.8632667240095735
15591,level3_42,30,3,1312,7.179307969504034
15592,level3_42,31,3,750,6.620073206530356
15593,level3_42,32,3,1152,7.049254841255837
15594,level3_42,33,3,1260,7.138866999945524
15595,level3_42,34,3,700,6.551080335043404
15596,level3_42,35,3,672,6.51025834052315
15597,level3_42,36,3,812,6.699500340161678
15598,level3_42,37,3,1050,6.956545443151569
15599,level3_42,38,3,783,6.663132695990803
15600,level3_42,39,3,644,6.467698726104354
15601,level3_42,40,3,1295,7.166265974133638
15602,level3_42,41,3,960,6.866933284461882
15603,level3_42,42,3,378,5.934894195619588
15604,level3_42,43,3,496,6.206575926724928
15605,level3_42,44,3,456,6.1224928095143865
15606,level3_42,45,3,484,6.182084906716632
15607,level3_42,46,3,630,6.4457198193855785
15608,level3_42,47,3,598,6.393590753950631
15609,level3_42,48,3,420,6.040254711277414
15610,level3_42,49,3,506,6.226536669287466
15611,level3_42,50,3,506,6.226536669287466
15612,level3_42,51,3,936,6.841615476477592
15613,level3_42,52,3,1120,7.02108396428914
15614,level3_42,53,3,624,6.436150368369428
15615,level3_42,54,3,525,6.263398262591624
15616,level3_42,55,3,896,6.79794041297493
15617,level3_42,56,3,552,6.313548046277095
15618,level3_42,57,3,648,6.473890696352274
15619,level3_42,58,3,624,6.436150368369428
15620,level3_43,0,3,1120,7.02108396428914
15621,level3_43,1,3,1110,7.01211529430638
15622,level3_43,2,3,1248,7.129297548929373
15623,level3_43,3,3,1116,7.017506142941256
15624,level3_43,4,3,1505,7.316548177182976
15625,level3_43,5,3,868,6.7661917146603505
15626,level3_43,6,3,1089,6.9930151229329605
15627,level3_43,7,3,1536,7.336936913707618
15628,level3_43,8,3,768,6.643789733147672
15629,level3_43,9,3,1548,7.344719054149673
15630,level3_43,10,3,992,6.899723107284872
15631,level3_43,11,3,1152,7.049254841255837
15632,level3_43,12,3,870,6.76849321164863
15633,level3_43,13,3,1332,7.194436851100335
15634,level3_43,14,3,1260,7.138866999945524
15635,level3_43,15,3,930,6.835184586147301
15636,level3_43,16,3,1488,7.305188215393037
15637,level3_43,17,3,2632,7.875499292445208
15638,level3_43,18,3,1147,7.044905117129371
15639,level3_43,19,3,783,6.663132695990803
15640,level3_43,20,3,600,6.396929655216146
15641,level3_43,21,3,1320,7.1853870155804165
15642,level3_43,22,3,868,6.7661917146603505
15643,level3_43,23,3,957,6.863803391452954
15644,level3_43,24,3,782,6.661854740545311
15645,level3_43,25,3,1012,6.919683849847411
15646,level3_43,26,3,1184,7.076653815443951
15647,level3_43,27,3,1120,7.02108396428914
15648,level3_43,28,3,1995,7.598399329323964
15649,level3_43,29,3,1794,7.492203042618741
15650,level3_43,30,3,1848,7.521859252201629
15651,level3_43,31,3,624,6.436150368369428
15652,level3_43,32,3,2024,7.6128310304073565
15653,level3_43,33,3,1806,7.498869733976931
15654,level3_43,34,3,896,6.79794041297493
15655,level3_43,35,3,1120,7.02108396428914
15656,level3_43,36,3,2184,7.688913336864796
15657,level3_43,37,3,572,6.349138991379798
15658,level3_43,38,3,726,6.587550014824796
15659,level3_43,39,3,575,6.354370040797351
15660,level3_43,40,3,1085,6.98933526597456
15661,level3_43,41,3,672,6.51025834052315
15662,level3_43,42,3,532,6.2766434893416445
15663,level3_43,43,3,1040,6.946975992135418
15664,level3_43,44,3,660,6.492239835020471
15665,level3_43,45,3,1156,7.052721049232323
15666,level3_43,46,3,696,6.54534966033442
15667,level3_43,47,3,552,6.313548046277095
15668,level3_43,48,3,600,6.396929655216146
15669,level3_43,49,3,696,6.54534966033442
15670,level3_43,50,3,483,6.180016653652572
15671,level3_43,51,3,812,6.699500340161678
15672,level3_43,52,3,483,6.180016653652572
15673,level3_43,53,3,841,6.734591659972948
15674,level3_43,54,3,594,6.386879319362645
15675,level3_43,55,3,625,6.437751649736401
15676,level3_43,56,3,728,6.590301048196686
15677,level3_43,57,3,1360,7.215239978730097
15678,level3_43,58,3,1120,7.02108396428914
15679,level3_43,59,3,1372,7.22402480828583
15680,level3_43,60,3,2244,7.716015266642587
15681,level3_44,0,3,1184,7.076653815443951
15682,level3_44,1,3,690,6.536691597591305
15683,level3_44,2,3,434,6.073044534100405
15684,level3_44,3,3,726,6.587550014824796
15685,level3_44,4,3,416,6.030685260261263
15686,level3_44,5,3,540,6.29156913955832
15687,level3_44,6,3,350,5.857933154483459
15688,level3_44,7,3,441,6.089044875446846
15689,level3_44,8,3,500,6.214608098422191
15690,level3_44,9,3,529,6.270988431858299
15691,level3_44,10,3,828,6.71901315438526
15692,level3_44,11,3,408,6.0112671744041615
15693,level3_44,12,3,928,6.833031732786201
15694,level3_44,13,3,783,6.663132695990803
15695,level3_44,14,3,1170,7.064759027791802
15696,level3_44,15,3,475,6.163314804034641
15697,level3_44,16,3,621,6.431331081933479
15698,level3_44,17,3,1599,7.377133712833954
15699,level3_44,18,3,450,6.1092475827643655
15700,level3_44,19,3,875,6.774223886357614
15701,level3_44,20,3,864,6.761572768804055
15702,level3_44,21,3,1054,6.960347729101308
15703,level3_44,22,3,759,6.63200177739563
15704,level3_44,23,3,690,6.536691597591305
15705,level3_44,24,3,986,6.893656354602635
15706,level3_44,25,3,837,6.729824070489475
15707,level3_44,26,3,756,6.628041376179533
15708,level3_44,27,3,504,6.222576268071369
15709,level3_44,28,3,1073,6.9782137426306985
15710,level3_44,29,3,667,6.502790045915623
15711,level3_44,30,3,621,6.431331081933479
15712,level3_44,31,3,399,5.988961416889864
15713,level3_44,32,3,782,6.661854740545311
15714,level3_44,33,3,676,6.516193076042964
